session_id,device_type,marketing_channel,website_version,session_duration_sec,converted,order_value_usd
2528,Tablet,Email,A,263.4,0,0.0
2529,Desktop,Paid Ads,B,193.6,0,0.0
2530,Desktop,Organic Search,A,350.7,0,0.0
2531,Desktop,Organic Search,A,215.4,0,0.0
2532,Desktop,Organic Search,B,199.2,0,0.0
2533,Desktop,Paid Ads,B,248.7,0,0.0
2534,Mobile,Organic Search,B,301.3,0,0.0
2535,Tablet,Paid Ads,A,121.7,1,46.08
2536,Desktop,Referral,C,201.9,0,0.0
2537,Desktop,Paid Ads,A,125.8,0,0.0
2538,Mobile,Email,B,245.2,0,0.0
2539,Mobile,Organic Search,C,190.6,1,32.2
2540,Mobile,Organic Search,B,343.0,0,0.0
2541,Mobile,Referral,A,130.3,0,0.0
2542,Mobile,Paid Ads,B,226.0,0,0.0
2543,Mobile,Social Media,A,332.2,0,0.0
2544,Mobile,Referral,B,378.9,0,0.0
2545,Mobile,Social Media,B,215.5,0,0.0
2546,Mobile,Paid Ads,C,69.2,0,0.0
2547,Tablet,Paid Ads,C,105.2,0,0.0
2548,Mobile,Organic Search,A,287.7,0,0.0
2549,Mobile,Organic Search,A,95.6,1,29.2
2550,Mobile,Organic Search,B,141.7,0,0.0
2551,Mobile,Email,B,350.2,0,0.0
2552,Mobile,Social Media,B,158.6,0,0.0
2553,Desktop,Organic Search,B,127.3,0,0.0
2554,Tablet,Organic Search,B,130.0,0,0.0
2555,Mobile,Social Media,C,298.3,0,0.0
2556,Desktop,Referral,B,137.7,0,0.0
2557,Mobile,Organic Search,A,235.1,0,0.0
2558,Mobile,Paid Ads,A,100.4,0,0.0
2559,Mobile,Email,B,141.8,1,39.45
2560,Mobile,Email,A,148.5,0,0.0
2561,Desktop,Referral,A,321.7,0,0.0
2562,Desktop,Organic Search,A,104.9,0,0.0
2563,Desktop,Organic Search,C,152.2,1,87.15
2564,Mobile,Paid Ads,C,193.0,0,0.0
2565,Desktop,Organic Search,B,249.1,0,0.0
2566,Mobile,Email,A,287.7,0,0.0
2567,Mobile,Organic Search,B,355.7,0,0.0
2568,Mobile,Social Media,B,485.0,0,0.0
2569,Desktop,Referral,C,257.3,0,0.0
2570,Tablet,Referral,B,133.0,0,0.0
2571,Mobile,Social Media,C,201.5,0,0.0
2572,Desktop,Referral,C,159.5,0,0.0
2573,Desktop,Organic Search,B,168.7,0,0.0
2574,Desktop,Paid Ads,A,136.4,0,0.0
2575,Mobile,Organic Search,B,328.2,0,0.0
2576,Desktop,Referral,B,220.6,1,43.88
2577,Desktop,Referral,B,387.7,0,0.0
2578,Desktop,Organic Search,C,304.2,0,0.0
2579,Mobile,Organic Search,A,221.7,0,0.0
2580,Tablet,Paid Ads,B,107.6,0,0.0
2581,Mobile,Organic Search,A,245.9,0,0.0
2582,Desktop,Email,A,396.7,0,0.0
2583,Mobile,Organic Search,B,137.3,1,31.61
2584,Mobile,Email,C,352.0,0,0.0
2585,Mobile,Social Media,B,105.5,0,0.0
2586,Mobile,Paid Ads,A,99.2,0,0.0
2587,Mobile,Organic Search,A,151.9,0,0.0
2588,Mobile,Referral,B,165.8,0,0.0
2589,Mobile,Social Media,B,111.5,0,0.0
2590,Mobile,Paid Ads,C,169.1,0,0.0
2591,Desktop,Paid Ads,B,219.8,0,0.0
2592,Desktop,Referral,C,332.6,0,0.0
2593,Desktop,Email,C,254.9,1,67.02
2594,Mobile,Email,B,277.5,0,0.0
2595,Mobile,Social Media,B,203.0,0,0.0
2596,Tablet,Email,C,125.3,0,0.0
2597,Mobile,Organic Search,C,229.1,0,0.0
2598,Mobile,Social Media,B,194.6,0,0.0
2599,Tablet,Paid Ads,B,321.7,0,0.0
2600,Tablet,Social Media,B,406.2,0,0.0
2601,Mobile,Referral,C,271.3,0,0.0
2602,Desktop,Referral,C,339.9,0,0.0
2603,Mobile,Paid Ads,C,111.6,0,0.0
2604,Desktop,Social Media,A,148.5,0,0.0
2605,Mobile,Email,A,109.7,0,0.0
2606,Mobile,Referral,C,263.9,0,0.0
2607,Desktop,Email,B,454.5,0,0.0
2608,Mobile,Organic Search,C,243.4,0,0.0
2609,Desktop,Paid Ads,A,22.6,0,0.0
2610,Mobile,Email,C,292.8,0,0.0
2611,Desktop,Email,C,196.5,0,0.0
2612,Desktop,Social Media,A,212.5,0,0.0
2613,Mobile,Social Media,A,243.9,1,48.09
2614,Desktop,Paid Ads,C,86.3,0,0.0
2615,Mobile,Paid Ads,A,174.7,0,0.0
2616,Mobile,Email,C,213.6,1,46.77
2617,Mobile,Organic Search,B,205.3,1,52.57
2618,Desktop,Social Media,B,140.2,0,0.0
2619,Desktop,Social Media,A,83.1,0,0.0
2620,Tablet,Email,C,469.1,1,34.81
2621,Desktop,Paid Ads,C,255.9,0,0.0
2622,Tablet,Social Media,C,146.2,0,0.0
2623,Mobile,Organic Search,C,175.0,0,0.0
2624,Tablet,Organic Search,B,449.5,0,0.0
2625,Desktop,Paid Ads,C,368.0,0,0.0
2626,Mobile,Organic Search,B,160.9,0,0.0
2627,Desktop,Referral,B,147.0,0,0.0
2628,Mobile,Referral,A,86.7,1,31.82
2629,Mobile,Organic Search,A,341.8,0,0.0
2630,Mobile,Email,C,208.0,0,0.0
2631,Mobile,Paid Ads,A,76.0,0,0.0
2632,Mobile,Social Media,C,166.8,0,0.0
2633,Desktop,Email,C,252.2,0,0.0
2634,Desktop,Social Media,B,182.8,0,0.0
2635,Mobile,Organic Search,A,313.5,0,0.0
2636,Mobile,Organic Search,B,239.5,0,0.0
2637,Mobile,Paid Ads,A,198.0,1,65.75
2638,Mobile,Referral,C,311.6,0,0.0
2639,Desktop,Social Media,B,284.5,1,58.5
2640,Mobile,Paid Ads,B,128.0,0,0.0
2641,Desktop,Organic Search,B,131.6,0,0.0
2642,Desktop,Referral,B,215.8,0,0.0
2643,Desktop,Paid Ads,A,207.5,0,0.0
2644,Desktop,Social Media,A,199.7,0,0.0
2645,Mobile,Social Media,B,230.4,0,0.0
2646,Desktop,Organic Search,C,406.6,0,0.0
2647,Desktop,Organic Search,A,150.5,0,0.0
2648,Desktop,Paid Ads,A,218.9,0,0.0
2649,Desktop,Paid Ads,A,108.1,0,0.0
2650,Desktop,Social Media,B,136.8,1,76.31
2651,Tablet,Email,A,217.4,0,0.0
2652,Mobile,Organic Search,C,155.7,0,0.0
2653,Desktop,Paid Ads,A,221.4,1,91.38
2654,Desktop,Organic Search,B,226.4,0,0.0
2655,Mobile,Organic Search,A,132.4,0,0.0
2656,Tablet,Email,B,160.2,0,0.0
2657,Mobile,Email,A,322.4,1,63.22
2658,Desktop,Email,C,257.1,0,0.0
2659,Mobile,Organic Search,C,554.6,0,0.0
2660,Mobile,Social Media,A,138.3,0,0.0
2661,Desktop,Paid Ads,C,228.9,0,0.0
2662,Mobile,Referral,A,182.0,0,0.0
2663,Mobile,Social Media,B,78.4,1,23.34
2664,Mobile,Referral,C,203.2,0,0.0
2665,Mobile,Organic Search,A,167.8,0,0.0
2666,Desktop,Paid Ads,B,264.0,0,0.0
2667,Desktop,Email,A,322.9,1,59.2
2668,Mobile,Paid Ads,C,222.5,0,0.0
2669,Desktop,Social Media,B,90.7,0,0.0
2670,Mobile,Paid Ads,C,236.4,0,0.0
2671,Desktop,Referral,A,105.5,0,0.0
2672,Mobile,Organic Search,C,232.8,0,0.0
2673,Mobile,Referral,A,185.7,0,0.0
2674,Mobile,Paid Ads,B,110.8,0,0.0
2675,Desktop,Paid Ads,A,195.6,0,0.0
2676,Mobile,Paid Ads,A,86.2,0,0.0
2677,Mobile,Organic Search,A,203.5,0,0.0
2678,Desktop,Referral,B,272.0,0,0.0
2679,Desktop,Referral,A,229.3,0,0.0
2680,Mobile,Referral,B,183.7,0,0.0
2681,Desktop,Referral,C,317.6,0,0.0
2682,Desktop,Social Media,A,239.3,0,0.0
2683,Mobile,Paid Ads,A,286.4,0,0.0
2684,Desktop,Email,A,390.2,0,0.0
2685,Mobile,Organic Search,A,205.4,0,0.0
2686,Desktop,Email,B,115.1,0,0.0
2687,Mobile,Paid Ads,C,163.3,0,0.0
2688,Desktop,Social Media,A,196.9,0,0.0
2689,Mobile,Paid Ads,A,76.4,0,0.0
2690,Mobile,Paid Ads,B,187.1,1,66.73
2691,Tablet,Organic Search,A,151.8,0,0.0
2692,Mobile,Paid Ads,B,249.9,0,0.0
2693,Desktop,Paid Ads,C,114.3,0,0.0
2694,Tablet,Organic Search,A,199.1,0,0.0
2695,Desktop,Organic Search,B,209.7,0,0.0
2696,Mobile,Social Media,C,271.7,0,0.0
2697,Desktop,Paid Ads,C,147.9,0,0.0
2698,Mobile,Email,C,295.5,0,0.0
2699,Mobile,Organic Search,C,287.1,0,0.0
2700,Desktop,Social Media,B,710.3,0,0.0
2701,Desktop,Organic Search,B,220.7,0,0.0
2702,Mobile,Paid Ads,C,306.4,0,0.0
2703,Mobile,Social Media,C,112.5,1,57.41
2704,Desktop,Social Media,C,352.5,0,0.0
2705,Desktop,Paid Ads,B,101.7,0,0.0
2706,Mobile,Paid Ads,C,438.1,0,0.0
2707,Desktop,Organic Search,A,208.8,0,0.0
2708,Mobile,Paid Ads,A,121.2,1,51.31
2709,Mobile,Paid Ads,B,185.2,0,0.0
2710,Desktop,Social Media,A,278.0,0,0.0
2711,Tablet,Paid Ads,B,222.7,0,0.0
2712,Mobile,Email,A,128.9,0,0.0
2713,Mobile,Paid Ads,B,251.9,0,0.0
2714,Mobile,Organic Search,B,176.1,1,18.49
2715,Desktop,Organic Search,A,333.0,0,0.0
2716,Mobile,Organic Search,A,133.0,0,0.0
2717,Mobile,Paid Ads,B,64.7,0,0.0
2718,Tablet,Email,C,204.4,0,0.0
2719,Mobile,Email,B,185.0,1,36.9
2720,Desktop,Paid Ads,A,102.1,1,63.66
2721,Mobile,Organic Search,A,235.9,0,0.0
2722,Desktop,Email,A,65.8,0,0.0
2723,Mobile,Organic Search,A,243.3,0,0.0
2724,Mobile,Paid Ads,C,119.6,0,0.0
2725,Mobile,Email,A,89.6,0,0.0
2726,Desktop,Paid Ads,A,186.7,0,0.0
2727,Desktop,Organic Search,C,138.7,0,0.0
2728,Mobile,Organic Search,B,80.1,0,0.0
2729,Mobile,Social Media,B,266.7,0,0.0
2730,Desktop,Organic Search,B,134.5,0,0.0
2731,Mobile,Social Media,C,256.9,0,0.0
2732,Mobile,Paid Ads,A,166.5,1,22.33
2733,Desktop,Paid Ads,A,180.1,1,81.05
2734,Mobile,Organic Search,C,313.2,0,0.0
2735,Mobile,Email,C,274.8,0,0.0
2736,Mobile,Paid Ads,C,299.7,0,0.0
2737,Mobile,Social Media,A,222.2,0,0.0
2738,Mobile,Paid Ads,C,158.6,0,0.0
2739,Desktop,Organic Search,B,208.2,0,0.0
2740,Desktop,Paid Ads,C,114.4,0,0.0
2741,Mobile,Paid Ads,C,251.4,0,0.0
2742,Desktop,Paid Ads,A,163.9,0,0.0
2743,Mobile,Email,A,152.8,0,0.0
2744,Desktop,Referral,B,423.4,0,0.0
2745,Mobile,Email,C,267.9,0,0.0
2746,Desktop,Social Media,A,121.6,0,0.0
2747,Mobile,Paid Ads,C,107.6,0,0.0
2748,Mobile,Social Media,B,229.7,0,0.0
2749,Mobile,Organic Search,B,79.5,0,0.0
2750,Mobile,Email,A,391.0,0,0.0
2751,Mobile,Email,C,200.8,0,0.0
2752,Desktop,Organic Search,A,258.4,0,0.0
2753,Desktop,Referral,B,108.5,0,0.0
2754,Mobile,Email,A,221.8,0,0.0
2755,Desktop,Paid Ads,C,363.8,0,0.0
2756,Desktop,Referral,C,278.1,0,0.0
2757,Desktop,Organic Search,A,270.6,0,0.0
2758,Desktop,Organic Search,A,217.3,0,0.0
2759,Desktop,Paid Ads,B,194.1,0,0.0
2760,Mobile,Social Media,B,126.8,1,45.88
2761,Desktop,Paid Ads,C,156.5,0,0.0
2762,Tablet,Referral,B,438.1,0,0.0
2763,Mobile,Organic Search,B,213.8,1,12.37
2764,Mobile,Organic Search,C,366.8,0,0.0
2765,Mobile,Social Media,B,201.4,0,0.0
2766,Tablet,Organic Search,A,232.2,0,0.0
2767,Mobile,Social Media,A,134.3,0,0.0
2768,Desktop,Paid Ads,A,144.2,0,0.0
2769,Desktop,Referral,B,189.3,0,0.0
2770,Tablet,Social Media,A,389.2,0,0.0
2771,Mobile,Organic Search,B,150.5,0,0.0
2772,Desktop,Organic Search,A,234.9,0,0.0
2773,Desktop,Organic Search,C,256.6,0,0.0
2774,Mobile,Referral,A,72.7,0,0.0
2775,Desktop,Social Media,B,338.6,0,0.0
2776,Mobile,Paid Ads,A,328.0,0,0.0
2777,Desktop,Organic Search,A,199.3,1,48.4
2778,Mobile,Email,A,150.9,1,42.85
2779,Mobile,Organic Search,B,87.0,0,0.0
2780,Mobile,Social Media,C,150.2,0,0.0
2781,Mobile,Email,A,170.7,1,45.66
2782,Mobile,Organic Search,C,151.0,0,0.0
2783,Desktop,Paid Ads,B,346.1,0,0.0
2784,Mobile,Organic Search,B,91.6,0,0.0
2785,Mobile,Paid Ads,B,97.3,0,0.0
2786,Desktop,Referral,A,198.3,0,0.0
2787,Desktop,Social Media,C,246.1,0,0.0
2788,Mobile,Email,C,269.2,0,0.0
2789,Tablet,Paid Ads,C,290.0,0,0.0
2790,Mobile,Organic Search,A,93.3,0,0.0
2791,Desktop,Social Media,B,183.4,1,96.07
2792,Mobile,Paid Ads,A,213.7,1,58.41
2793,Desktop,Organic Search,B,236.5,0,0.0
2794,Tablet,Paid Ads,A,104.5,0,0.0
2795,Desktop,Social Media,A,271.6,0,0.0
2796,Desktop,Social Media,B,110.0,0,0.0
2797,Desktop,Organic Search,C,203.1,1,29.23
2798,Mobile,Email,A,90.8,0,0.0
2799,Desktop,Paid Ads,B,515.1,0,0.0
2800,Desktop,Organic Search,B,195.9,0,0.0
2801,Tablet,Organic Search,C,155.4,0,0.0
2802,Mobile,Email,B,163.1,0,0.0
2803,Mobile,Paid Ads,A,190.3,0,0.0
2804,Desktop,Paid Ads,A,271.7,0,0.0
2805,Mobile,Organic Search,B,124.7,0,0.0
2806,Mobile,Social Media,A,352.6,0,0.0
2807,Mobile,Email,C,240.5,0,0.0
2808,Desktop,Paid Ads,C,283.4,0,0.0
2809,Mobile,Referral,C,144.9,0,0.0
2810,Mobile,Organic Search,A,288.9,0,0.0
2811,Mobile,Organic Search,C,244.4,0,0.0
2812,Desktop,Social Media,B,136.5,0,0.0
2813,Desktop,Social Media,A,131.3,0,0.0
2814,Mobile,Organic Search,A,292.5,1,21.19
2815,Mobile,Social Media,A,236.0,0,0.0
2816,Desktop,Paid Ads,B,166.3,0,0.0
2817,Mobile,Social Media,C,323.4,0,0.0
2818,Desktop,Social Media,C,252.6,0,0.0
2819,Mobile,Referral,A,54.7,0,0.0
2820,Tablet,Paid Ads,B,212.6,0,0.0
2821,Mobile,Social Media,A,257.7,0,0.0
2822,Desktop,Social Media,A,393.2,0,0.0
2823,Mobile,Paid Ads,A,75.4,0,0.0
2824,Tablet,Organic Search,B,267.1,0,0.0
2825,Tablet,Referral,B,175.2,0,0.0
2826,Desktop,Organic Search,C,112.4,0,0.0
2827,Mobile,Email,C,138.1,0,0.0
2828,Mobile,Organic Search,A,92.4,0,0.0
2829,Desktop,Email,C,111.5,0,0.0
2830,Desktop,Organic Search,A,76.7,1,55.6
2831,Mobile,Referral,B,241.5,0,0.0
2832,Mobile,Social Media,B,56.8,0,0.0
2833,Mobile,Organic Search,A,83.5,0,0.0
2834,Desktop,Social Media,A,126.1,0,0.0
2835,Desktop,Social Media,A,107.3,0,0.0
2836,Desktop,Paid Ads,A,87.6,0,0.0
2837,Desktop,Organic Search,C,231.8,0,0.0
2838,Mobile,Social Media,A,126.4,0,0.0
2839,Mobile,Social Media,B,135.1,0,0.0
2840,Mobile,Paid Ads,C,197.7,0,0.0
2841,Desktop,Email,B,294.8,0,0.0
2842,Mobile,Organic Search,B,91.4,0,0.0
2843,Mobile,Organic Search,C,171.8,0,0.0
2844,Mobile,Social Media,A,93.8,0,0.0
2845,Mobile,Organic Search,A,306.9,0,0.0
2846,Desktop,Organic Search,B,167.8,0,0.0
2847,Mobile,Paid Ads,B,277.5,0,0.0
2848,Mobile,Organic Search,C,299.9,0,0.0
2849,Desktop,Organic Search,A,85.2,0,0.0
2850,Mobile,Social Media,B,453.2,0,0.0
2851,Mobile,Paid Ads,C,312.8,0,0.0
2852,Mobile,Email,C,254.2,0,0.0
2853,Desktop,Social Media,A,116.5,0,0.0
2854,Mobile,Paid Ads,A,129.8,0,0.0
2855,Desktop,Organic Search,C,214.5,0,0.0
2856,Tablet,Email,B,231.2,0,0.0
2857,Desktop,Organic Search,A,69.2,0,0.0
2858,Mobile,Organic Search,A,133.1,0,0.0
2859,Desktop,Email,C,257.4,0,0.0
2860,Mobile,Social Media,B,214.7,0,0.0
2861,Mobile,Social Media,B,198.2,0,0.0
2862,Mobile,Organic Search,C,276.4,0,0.0
2863,Mobile,Organic Search,A,135.2,0,0.0
2864,Mobile,Paid Ads,A,184.3,0,0.0
2865,Mobile,Social Media,B,214.7,0,0.0
2866,Mobile,Paid Ads,C,330.8,0,0.0
2867,Mobile,Organic Search,A,357.8,0,0.0
2868,Desktop,Organic Search,C,330.5,0,0.0
2869,Tablet,Social Media,A,178.4,0,0.0
2870,Mobile,Social Media,A,62.1,0,0.0
2871,Desktop,Organic Search,C,148.6,0,0.0
2872,Mobile,Organic Search,A,310.5,0,0.0
2873,Mobile,Organic Search,A,190.6,1,50.27
2874,Mobile,Organic Search,C,253.9,0,0.0
2875,Mobile,Paid Ads,B,352.7,0,0.0
2876,Mobile,Organic Search,B,218.2,0,0.0
2877,Mobile,Social Media,C,356.2,0,0.0
2878,Mobile,Email,A,87.1,0,0.0
2879,Mobile,Referral,B,237.7,0,0.0
2880,Mobile,Referral,A,400.2,0,0.0
2881,Mobile,Organic Search,A,322.4,0,0.0
2882,Mobile,Organic Search,C,331.8,0,0.0
2883,Mobile,Paid Ads,A,81.3,0,0.0
2884,Mobile,Social Media,C,239.2,0,0.0
2885,Mobile,Organic Search,C,241.8,0,0.0
2886,Mobile,Paid Ads,C,150.4,0,0.0
2887,Mobile,Organic Search,A,178.5,0,0.0
2888,Tablet,Organic Search,A,93.9,0,0.0
2889,Mobile,Social Media,C,257.0,0,0.0
2890,Mobile,Social Media,B,126.0,0,0.0
2891,Mobile,Paid Ads,C,224.6,1,65.86
2892,Tablet,Referral,C,152.7,0,0.0
2893,Desktop,Organic Search,A,133.7,0,0.0
2894,Desktop,Organic Search,A,133.8,0,0.0
2895,Tablet,Paid Ads,B,199.7,0,0.0
2896,Mobile,Social Media,B,180.0,0,0.0
2897,Tablet,Social Media,A,134.1,0,0.0
2898,Mobile,Organic Search,B,133.4,1,79.14
2899,Desktop,Referral,C,328.8,0,0.0
2900,Mobile,Paid Ads,B,249.4,0,0.0
2901,Mobile,Paid Ads,A,201.0,0,0.0
2902,Tablet,Social Media,C,158.7,0,0.0
2903,Mobile,Referral,C,518.0,0,0.0
2904,Tablet,Social Media,C,206.1,0,0.0
2905,Mobile,Referral,A,280.0,0,0.0
2906,Desktop,Organic Search,C,202.3,0,0.0
2907,Tablet,Social Media,C,246.4,0,0.0
2908,Mobile,Email,C,195.0,0,0.0
2909,Tablet,Paid Ads,A,295.7,0,0.0
2910,Desktop,Paid Ads,A,120.5,0,0.0
2911,Desktop,Referral,B,129.7,0,0.0
2912,Mobile,Organic Search,A,162.0,1,80.12
2913,Mobile,Paid Ads,A,274.6,0,0.0
2914,Desktop,Email,C,186.4,0,0.0
2915,Mobile,Referral,A,135.0,0,0.0
2916,Mobile,Referral,C,106.3,0,0.0
2917,Mobile,Email,B,350.4,0,0.0
2918,Desktop,Organic Search,C,118.1,0,0.0
2919,Mobile,Referral,A,160.3,0,0.0
2920,Desktop,Paid Ads,B,178.5,0,0.0
2921,Tablet,Social Media,B,196.9,0,0.0
2922,Mobile,Paid Ads,C,268.7,0,0.0
2923,Mobile,Email,A,455.1,0,0.0
2924,Desktop,Social Media,A,249.4,0,0.0
2925,Mobile,Email,C,123.1,1,40.04
2926,Desktop,Organic Search,A,164.6,0,0.0
2927,Desktop,Organic Search,B,215.5,0,0.0
2928,Desktop,Paid Ads,A,283.7,0,0.0
2929,Mobile,Organic Search,A,298.7,0,0.0
2930,Desktop,Social Media,B,188.2,0,0.0
2931,Desktop,Organic Search,B,170.2,1,84.43
2932,Mobile,Social Media,B,224.5,0,0.0
2933,Desktop,Organic Search,B,208.4,0,0.0
2934,Desktop,Organic Search,C,194.3,0,0.0
2935,Desktop,Social Media,C,385.4,0,0.0
2936,Mobile,Paid Ads,A,125.8,1,55.66
2937,Mobile,Organic Search,A,296.7,0,0.0
2938,Mobile,Organic Search,A,248.5,0,0.0
2939,Mobile,Organic Search,C,218.7,0,0.0
2940,Mobile,Social Media,B,121.6,0,0.0
2941,Tablet,Organic Search,C,208.6,0,0.0
2942,Mobile,Paid Ads,B,264.5,1,28.37
2943,Desktop,Social Media,B,26.2,0,0.0
2944,Mobile,Paid Ads,C,137.3,0,0.0
2945,Mobile,Social Media,B,74.2,0,0.0
2946,Mobile,Organic Search,B,221.3,0,0.0
2947,Mobile,Referral,A,198.9,0,0.0
2948,Desktop,Paid Ads,B,120.0,0,0.0
2949,Tablet,Organic Search,A,96.1,0,0.0
2950,Desktop,Referral,C,208.6,0,0.0
2951,Mobile,Social Media,B,90.7,0,0.0
2952,Desktop,Social Media,A,260.3,0,0.0
2953,Mobile,Email,A,169.4,1,14.02
2954,Tablet,Organic Search,B,184.1,0,0.0
2955,Mobile,Email,C,211.0,0,0.0
2956,Mobile,Social Media,A,74.4,0,0.0
2957,Mobile,Paid Ads,A,165.0,0,0.0
2958,Mobile,Organic Search,B,251.2,0,0.0
2959,Mobile,Organic Search,C,180.6,1,50.59
2960,Tablet,Referral,C,197.8,0,0.0
2961,Desktop,Organic Search,A,388.4,0,0.0
2962,Tablet,Organic Search,B,139.6,0,0.0
2963,Mobile,Social Media,C,189.6,0,0.0
2964,Desktop,Social Media,C,360.9,0,0.0
2965,Mobile,Organic Search,B,69.2,0,0.0
2966,Mobile,Email,C,206.4,0,0.0
2967,Mobile,Paid Ads,B,285.5,0,0.0
2968,Mobile,Email,A,166.4,0,0.0
2969,Desktop,Organic Search,A,43.2,0,0.0
2970,Mobile,Organic Search,B,109.9,0,0.0
2971,Mobile,Social Media,A,30.7,0,0.0
2972,Desktop,Organic Search,B,175.9,0,0.0
2973,Mobile,Paid Ads,C,260.5,0,0.0
2974,Tablet,Organic Search,C,145.1,1,25.1
2975,Mobile,Email,A,73.8,0,0.0
2976,Desktop,Email,A,144.1,0,0.0
2977,Desktop,Email,B,311.4,0,0.0
2978,Desktop,Referral,B,195.7,0,0.0
2979,Desktop,Referral,A,158.2,0,0.0
2980,Desktop,Paid Ads,C,325.9,0,0.0
2981,Desktop,Paid Ads,A,66.1,1,41.56
2982,Mobile,Email,A,203.1,0,0.0
2983,Mobile,Referral,C,188.2,0,0.0
2984,Desktop,Referral,B,336.2,0,0.0
2985,Mobile,Email,B,288.6,0,0.0
2986,Mobile,Organic Search,C,171.7,0,0.0
2987,Mobile,Referral,C,185.5,0,0.0
2988,Mobile,Referral,A,63.1,0,0.0
2989,Mobile,Social Media,B,315.8,0,0.0
2990,Desktop,Email,A,239.6,0,0.0
2991,Desktop,Social Media,B,163.3,0,0.0
2992,Desktop,Referral,B,133.4,0,0.0
2993,Mobile,Organic Search,B,151.0,0,0.0
2994,Mobile,Email,A,295.1,0,0.0
2995,Desktop,Organic Search,C,198.2,0,0.0
2996,Mobile,Paid Ads,B,114.0,0,0.0
2997,Desktop,Organic Search,C,275.7,0,0.0
2998,Mobile,Paid Ads,B,54.0,0,0.0
2999,Tablet,Organic Search,C,183.2,0,0.0
3000,Mobile,Referral,B,276.9,0,0.0
3001,Desktop,Social Media,B,367.5,0,0.0
3002,Desktop,Email,C,192.0,0,0.0
3003,Mobile,Organic Search,C,247.1,0,0.0
3004,Desktop,Organic Search,B,123.0,1,45.56
3005,Mobile,Email,B,412.8,0,0.0
3006,Desktop,Social Media,B,193.7,0,0.0
3007,Desktop,Paid Ads,B,221.5,1,67.25
3008,Mobile,Email,B,86.8,0,0.0
3009,Mobile,Email,C,171.9,0,0.0
3010,Desktop,Social Media,B,284.5,0,0.0
3011,Mobile,Referral,B,128.2,0,0.0
3012,Desktop,Social Media,B,186.4,1,92.73
3013,Desktop,Social Media,C,387.3,1,62.31
3014,Desktop,Paid Ads,A,274.0,0,0.0
3015,Mobile,Organic Search,A,220.0,0,0.0
3016,Desktop,Organic Search,A,143.3,0,0.0
3017,Tablet,Email,C,151.1,0,0.0
3018,Mobile,Social Media,B,203.3,0,0.0
3019,Mobile,Paid Ads,B,262.4,0,0.0
3020,Mobile,Social Media,A,126.1,1,38.3
3021,Mobile,Organic Search,C,289.9,1,10.77
3022,Desktop,Organic Search,B,219.1,0,0.0
3023,Mobile,Referral,B,129.2,0,0.0
3024,Desktop,Paid Ads,A,83.7,1,73.0
3025,Mobile,Organic Search,A,59.1,0,0.0
3026,Mobile,Paid Ads,A,123.5,0,0.0
3027,Mobile,Paid Ads,B,324.7,0,0.0
3028,Desktop,Social Media,B,113.2,0,0.0
3029,Desktop,Referral,A,283.1,0,0.0
3030,Mobile,Social Media,B,109.0,0,0.0
3031,Desktop,Social Media,A,190.4,1,62.69
3032,Mobile,Paid Ads,B,180.5,0,0.0
3033,Mobile,Social Media,A,141.8,0,0.0
3034,Mobile,Paid Ads,A,192.8,0,0.0
3035,Tablet,Organic Search,A,145.2,0,0.0
3036,Desktop,Email,C,187.9,0,0.0
3037,Desktop,Paid Ads,C,314.8,0,0.0
3038,Mobile,Paid Ads,B,197.2,0,0.0
3039,Mobile,Organic Search,A,32.9,0,0.0
3040,Desktop,Email,C,161.9,1,48.81
3041,Mobile,Organic Search,C,176.6,1,68.99
3042,Tablet,Paid Ads,B,176.6,0,0.0
3043,Desktop,Email,A,248.4,1,33.42
3044,Mobile,Paid Ads,C,182.6,0,0.0
3045,Desktop,Referral,C,206.8,0,0.0
3046,Tablet,Organic Search,C,364.1,0,0.0
3047,Mobile,Social Media,B,305.0,0,0.0
3048,Desktop,Referral,B,120.5,0,0.0
3049,Tablet,Paid Ads,C,227.1,0,0.0
3050,Mobile,Social Media,A,5.0,0,0.0
3051,Desktop,Paid Ads,A,246.3,0,0.0
3052,Mobile,Email,C,110.5,0,0.0
3053,Desktop,Referral,A,197.7,0,0.0
3054,Desktop,Social Media,B,189.9,0,0.0
3055,Desktop,Referral,A,259.1,0,0.0
3056,Mobile,Social Media,A,232.6,0,0.0
3057,Desktop,Social Media,A,159.1,0,0.0
3058,Mobile,Paid Ads,B,258.7,0,0.0
3059,Mobile,Social Media,B,326.5,1,35.67
3060,Mobile,Email,B,68.6,1,43.59
3061,Desktop,Social Media,A,130.1,1,48.51
3062,Mobile,Organic Search,C,385.1,0,0.0
3063,Mobile,Paid Ads,B,464.2,0,0.0
3064,Desktop,Email,C,154.7,0,0.0
3065,Mobile,Referral,B,294.8,0,0.0
3066,Mobile,Organic Search,A,119.2,0,0.0
3067,Mobile,Organic Search,C,139.3,0,0.0
3068,Mobile,Paid Ads,C,191.0,0,0.0
3069,Desktop,Organic Search,A,261.3,0,0.0
3070,Mobile,Referral,B,147.9,0,0.0
3071,Mobile,Paid Ads,B,308.4,1,57.91
3072,Tablet,Paid Ads,A,271.9,0,0.0
3073,Desktop,Organic Search,B,150.6,0,0.0
3074,Desktop,Paid Ads,A,132.2,0,0.0
3075,Desktop,Referral,A,148.9,0,0.0
3076,Tablet,Paid Ads,C,213.9,1,64.28
3077,Mobile,Organic Search,B,165.5,0,0.0
